1f935-1f3fd	タキシードの人: 中間の肌色|タキシード|タキシードの人|フォーマル|中間の肌色|人|正装|結婚	person in tuxedo: medium skin tone|formal|medium skin tone|person|tuxedo|wedding
1f935-1f3fe	タキシードの人: やや濃い肌色|タキシード|タキシードの人|フォーマル|やや濃い肌色|人|正装|結婚	person in tuxedo: medium-dark skin tone|formal|medium-dark skin tone|person|tuxedo|wedding
1f935-1f3ff	タキシードの人: 濃い肌色|タキシード|タキシードの人|フォーマル|人|正装|濃い肌色|結婚	person in tuxedo: dark skin tone|dark skin tone|formal|person|tuxedo|wedding
1f935-200d-2642	タキシードの男性|タキシード|タキシードの男|男|男性	man in tuxedo|formal|groom|man|tuxedo|wedding
1f935-1f3fb-200d-2642	タキシードの男性: 薄い肌色|タキシード|タキシードの男|タキシードの男性|男|男性|薄い肌色	man in tuxedo: light skin tone|formal|groom|light skin tone|man|tuxedo|wedding
1f935-1f3fc-200d-2642	タキシードの男性: やや薄い肌色|タキシード|タキシードの男|タキシードの男性|やや薄い肌色|男|男性	man in tuxedo: medium-light skin tone|formal|groom|man|medium-light skin tone|tuxedo|wedding
1f935-1f3fd-200d-2642	タキシードの男性: 中間の肌色|タキシード|タキシードの男|タキシードの男性|中間の肌色|男|男性	man in tuxedo: medium skin tone|formal|groom|man|medium skin tone|tuxedo|wedding
1f935-1f3fe-200d-2642	タキシードの男性: やや濃い肌色|タキシード|タキシードの男|タキシードの男性|やや濃い肌色|男|男性	man in tuxedo: medium-dark skin tone|formal|groom|man|medium-dark skin tone|tuxedo|wedding
1f935-1f3ff-200d-2642	タキシードの男性: 濃い肌色|タキシード|タキシードの男|タキシードの男性|濃い肌色|男|男性	man in tuxedo: dark skin tone|dark skin tone|formal|groom|man|tuxedo|wedding
1f935-200d-2640	タキシードの女性|タキシード|タキシードの女|女|女性	woman in tuxedo|formal|tuxedo|wedding|woman
1f935-1f3fb-200d-2640	タキシードの女性: 薄い肌色|タキシード|タキシードの女|タキシードの女性|女|女性|薄い肌色	woman in tuxedo: light skin tone|formal|light skin tone|tuxedo|wedding|woman
1f935-1f3fc-200d-2640	タキシードの女性: やや薄い肌色|タキシード|タキシードの女|タキシードの女性|やや薄い肌色|女|女性	woman in tuxedo: medium-light skin tone|formal|medium-light skin tone|tuxedo|wedding|woman
1f935-1f3fd-200d-2640	タキシードの女性: 中間の肌色|タキシード|タキシードの女|タキシードの女性|中間の肌色|女|女性	woman in tuxedo: medium skin tone|formal|medium skin tone|tuxedo|wedding|woman
1f935-1f3fe-200d-2640	タキシードの女性: やや濃い肌色|タキシード|タキシードの女|タキシードの女性|やや濃い肌色|女|女性	woman in tuxedo: medium-dark skin tone|formal|medium-dark skin tone|tuxedo|wedding|woman
1f935-1f3ff-200d-2640	タキシードの女性: 濃い肌色|タキシード|タキシードの女|タキシードの女性|女|女性|濃い肌色	woman in tuxedo: dark skin tone|dark skin tone|formal|tuxedo|wedding|woman
1f470	ベールの人|ウェディング|ベール|人|結婚|顔	person with veil|person|veil|wedding
1f470-1f3fb	ベールの人: 薄い肌色|ウェディング|ベール|ベールの人|人|結婚|薄い肌色|顔	person with veil: light skin tone|light skin tone|person|veil|wedding
1f470-1f3fc	ベールの人: やや薄い肌色|ウェディング|ベール|ベールの人|やや薄い肌色|人|結婚|顔	person with veil: medium-light skin tone|medium-light skin tone|person|veil|wedding
1f470-1f3fd	ベールの人: 中間の肌色|ウェディング|ベール|ベールの人|中間の肌色|人|結婚|顔	person with veil: medium skin tone|medium skin tone|person|veil|wedding
1f470-1f3fe	ベールの人: やや濃い肌色|ウェディング|ベール|ベールの人|やや濃い肌色|人|結婚|顔	person with veil: medium-dark skin tone|medium-dark skin tone|person|veil|wedding
1f470-1f3ff	ベールの人: 濃い肌色|ウェディング|ベール|ベールの人|人|濃い肌色|結婚|顔	person with veil: dark skin tone|dark skin tone|person|veil|wedding
1f470-200d-2642	ベールの男性|ベール|男|男性	man with veil|man|veil|wedding
1f470-1f3fb-200d-2642	ベールの男性: 薄い肌色|ベール|ベールの男性|男|男性|薄い肌色	man with veil: light skin tone|light skin tone|man|veil|wedding
1f470-1f3fc-200d-2642	ベールの男性: やや薄い肌色|ベール|ベールの男性|やや薄い肌色|男|男性	man with veil: medium-light skin tone|man|medium-light skin tone|veil|wedding
1f470-1f3fd-200d-2642	ベールの男性: 中間の肌色|ベール|ベールの男性|中間の肌色|男|男性	man with veil: medium skin tone|man|medium skin tone|veil|wedding
1f470-1f3fe-200d-2642	ベールの男性: やや濃い肌色|ベール|ベールの男性|やや濃い肌色|男|男性	man with veil: medium-dark skin tone|man|medium-dark skin tone|veil|wedding
1f470-1f3ff-200d-2642	ベールの男性: 濃い肌色|ベール|ベールの男性|濃い肌色|男|男性	man with veil: dark skin tone|dark skin tone|man|veil|wedding
1f470-200d-2640	ベールの女性|ベール|女|女性	woman with veil|bride|veil|wedding|woman
1f470-1f3fb-200d-2640	ベールの女性: 薄い肌色|ベール|ベールの女性|女|女性|薄い肌色	woman with veil: light skin tone|bride|light skin tone|veil|wedding|woman
1f470-1f3fc-200d-2640	ベールの女性: やや薄い肌色|ベール|ベールの女性|やや薄い肌色|女|女性	woman with veil: medium-light skin tone|bride|medium-light skin tone|veil|wedding|woman
1f470-1f3fd-200d-2640	ベールの女性: 中間の肌色|ベール|ベールの女性|中間の肌色|女|女性	woman with veil: medium skin tone|bride|medium skin tone|veil|wedding|woman
1f470-1f3fe-200d-2640	ベールの女性: やや濃い肌色|ベール|ベールの女性|やや濃い肌色|女|女性	woman with veil: medium-dark skin tone|bride|medium-dark skin tone|veil|wedding|woman
1f470-1f3ff-200d-2640	ベールの女性: 濃い肌色|ベール|ベールの女性|女|女性|濃い肌色	woman with veil: dark skin tone|bride|dark skin tone|veil|wedding|woman
1f930	妊婦|女|女性|妊娠	pregnant woman|pregnant|woman
1f930-1f3fb	妊婦: 薄い肌色|女|女性|妊娠|妊婦|薄い肌色	pregnant woman: light skin tone|light skin tone|pregnant|woman
1f930-1f3fc	妊婦: やや薄い肌色|やや薄い肌色|女|女性|妊娠|妊婦	pregnant woman: medium-light skin tone|medium-light skin tone|pregnant|woman
1f930-1f3fd	妊婦: 中間の肌色|中間の肌色|女|女性|妊娠|妊婦	pregnant woman: medium skin tone|medium skin tone|pregnant|woman
1f930-1f3fe	妊婦: やや濃い肌色|やや濃い肌色|女|女性|妊娠|妊婦	pregnant woman: medium-dark skin tone|medium-dark skin tone|pregnant|woman
1f930-1f3ff	妊婦: 濃い肌色|女|女性|妊娠|妊婦|濃い肌色	pregnant woman: dark skin tone|dark skin tone|pregnant|woman
1fac3	妊夫|妊娠|妊娠した人|男|男性|食べ過ぎ	pregnant man|belly|bloated|full|man|overeat|pregnant
1fac3-1f3fb	妊夫: 薄い肌色|妊夫|妊娠|妊娠した人|男|男性|薄い肌色|食べ過ぎ	pregnant man: light skin tone|belly|bloated|full|light skin tone|man|overeat|pregnant
1fac3-1f3fc	妊夫: やや薄い肌色|やや薄い肌色|妊夫|妊娠|妊娠した人|男|男性|食べ過ぎ	pregnant man: medium-light skin tone|belly|bloated|full|man|medium-light skin tone|overeat|pregnant
1fac3-1f3fd	妊夫: 中間の肌色|中間の肌色|妊夫|妊娠|妊娠した人|男|男性|食べ過ぎ	pregnant man: medium skin tone|belly|bloated|full|man|medium skin tone|overeat|pregnant
1fac3-1f3fe	妊夫: やや濃い肌色|やや濃い肌色|妊夫|妊娠|妊娠した人|男|男性|食べ過ぎ	pregnant man: medium-dark skin tone|belly|bloated|full|man|medium-dark skin tone|overeat|pregnant
1fac3-1f3ff	妊夫: 濃い肌色|妊夫|妊娠|妊娠した人|濃い肌色|男|男性|食べ過ぎ	pregnant man: dark skin tone|belly|bloated|dark skin tone|full|man|overeat|pregnant
1fac4	妊娠した人|お腹|妊夫|妊娠|妊婦|食べ過ぎ	pregnant person|belly|bloated|full|overeat|person|pregnant|stuffed
1fac4-1f3fb	妊娠した人: 薄い肌色|お腹|妊夫|妊娠|妊娠した人|妊婦|薄い肌色|食べ過ぎ	pregnant person: light skin tone|belly|bloated|full|light skin tone|overeat|person|pregnant|stuffed
1fac4-1f3fc	妊娠した人: やや薄い肌色|お腹|やや薄い肌色|妊夫|妊娠|妊娠した人|妊婦|食べ過ぎ	pregnant person: medium-light skin tone|belly|bloated|full|medium-light skin tone|overeat|person|pregnant|stuffed
1fac4-1f3fd	妊娠した人: 中間の肌色|お腹|中間の肌色|妊夫|妊娠|妊娠した人|妊婦|食べ過ぎ	pregnant person: medium skin tone|belly|bloated|full|medium skin tone|overeat|person|pregnant|stuffed
1fac4-1f3fe	妊娠した人: やや濃い肌色|お腹|やや濃い肌色|妊夫|妊娠|妊娠した人|妊婦|食べ過ぎ	pregnant person: medium-dark skin tone|belly|bloated|full|medium-dark skin tone|overeat|person|pregnant|stuffed
1fac4-1f3ff	妊娠した人: 濃い肌色|お腹|妊夫|妊娠|妊娠した人|妊婦|濃い肌色|食べ過ぎ	pregnant person: dark skin tone|belly|bloated|dark skin tone|full|overeat|person|pregnant|stuffed
1f931	授乳|ミルク|女|女性|赤ちゃん	breast-feeding|baby|breast|feeding|mom|mother|nursing|woman
1f931-1f3fb	授乳: 薄い肌色|ミルク|女|女性|授乳|薄い肌色|赤ちゃん	breast-feeding: light skin tone|baby|breast|breast-feeding|feeding|light skin tone|mom|mother|nursing|woman
1f931-1f3fc	授乳: やや薄い肌色|ミルク|やや薄い肌色|女|女性|授乳|赤ちゃん	breast-feeding: medium-light skin tone|baby|breast|breast-feeding|feeding|medium-light skin tone|mom|mother|nursing|woman
1f931-1f3fd	授乳: 中間の肌色|ミルク|中間の肌色|女|女性|授乳|赤ちゃん	breast-feeding: medium skin tone|baby|breast|breast-feeding|feeding|medium skin tone|mom|mother|nursing|woman
1f931-1f3fe	授乳: やや濃い肌色|ミルク|やや濃い肌色|女|女性|授乳|赤ちゃん	breast-feeding: medium-dark skin tone|baby|breast|breast-feeding|feeding|medium-dark skin tone|mom|mother|nursing|woman
1f931-1f3ff	授乳: 濃い肌色|ミルク|女|女性|授乳|濃い肌色|赤ちゃん	breast-feeding: dark skin tone|baby|breast|breast-feeding|dark skin tone|feeding|mom|mother|nursing|woman
1f469-200d-1f37c	授乳する女性|ママ|人|女|女性|授乳|新生児|母親|赤ちゃん	woman feeding baby|baby|feed|feeding|mom|mother|nanny|newborn|nursing|woman
1f469-1f3fb-200d-1f37c	授乳する女性: 薄い肌色|ママ|人|女|女性|授乳|授乳する女性|新生児|母親|薄い肌色|赤ちゃん	woman feeding baby: light skin tone|baby|feed|feeding|light skin tone|mom|mother|nanny|newborn|nursing|woman
1f469-1f3fc-200d-1f37c	授乳する女性: やや薄い肌色|ママ|やや薄い肌色|人|女|女性|授乳|授乳する女性|新生児|母親|赤ちゃん	woman feeding baby: medium-light skin tone|baby|feed|feeding|medium-light skin tone|mom|mother|nanny|newborn|nursing|woman
1f469-1f3fd-200d-1f37c	授乳する女性: 中間の肌色|ママ|中間の肌色|人|女|女性|授乳|授乳する女性|新生児|母親|赤ちゃん	woman feeding baby: medium skin tone|baby|feed|feeding|medium skin tone|mom|mother|nanny|newborn|nursing|woman
1f469-1f3fe-200d-1f37c	授乳する女性: やや濃い肌色|ママ|やや濃い肌色|人|女|女性|授乳|授乳する女性|新生児|母親|赤ちゃん	woman feeding baby: medium-dark skin tone|baby|feed|feeding|medium-dark skin tone|mom|mother|nanny|newborn|nursing|woman
1f469-1f3ff-200d-1f37c	授乳する女性: 濃い肌色|ママ|人|女|女性|授乳|授乳する女性|新生児|母親|濃い肌色|赤ちゃん	woman feeding baby: dark skin tone|baby|dark skin tone|feed|feeding|mom|mother|nanny|newborn|nursing|woman
1f468-200d-1f37c	授乳する男性|パパ|人|授乳|新生児|父親|男|男性|赤ちゃん	man feeding baby|baby|dad|father|feed|feeding|man|nanny|newborn|nursing
1f468-1f3fb-200d-1f37c	授乳する男性: 薄い肌色|パパ|人|授乳|授乳する男性|新生児|父親|男|男性|薄い肌色|赤ちゃん	man feeding baby: light skin tone|baby|dad|father|feed|feeding|light skin tone|man|nanny|newborn|nursing
1f468-1f3fc-200d-1f37c	授乳する男性: やや薄い肌色|パパ|やや薄い肌色|人|授乳|授乳する男性|新生児|父親|男|男性|赤ちゃん	man feeding baby: medium-light skin tone|baby|dad|father|feed|feeding|man|medium-light skin tone|nanny|newborn|nursing
1f468-1f3fd-200d-1f37c	授乳する男性: 中間の肌色|パパ|中間の肌色|人|授乳|授乳する男性|新生児|父親|男|男性|赤ちゃん	man feeding baby: medium skin tone|baby|dad|father|feed|feeding|man|medium skin tone|nanny|newborn|nursing
1f468-1f3fe-200d-1f37c	授乳する男性: やや濃い肌色|パパ|やや濃い肌色|人|授乳|授乳する男性|新生児|父親|男|男性|赤ちゃん	man feeding baby: medium-dark skin tone|baby|dad|father|feed|feeding|man|medium-dark skin tone|nanny|newborn|nursing
1f468-1f3ff-200d-1f37c	授乳する男性: 濃い肌色|パパ|人|授乳|授乳する男性|新生児|濃い肌色|父親|男|男性|赤ちゃん	man feeding baby: dark skin tone|baby|dad|dark skin tone|father|feed|feeding|man|nanny|newborn|nursing
1f9d1-200d-1f37c	授乳する人|人|授乳|新生児|母親|父親|赤ちゃん	person feeding baby|baby|feed|feeding|nanny|newborn|nursing|parent
1f9d1-1f3fb-200d-1f37c	授乳する人: 薄い肌色|人|授乳|授乳する人|新生児|母親|父親|薄い肌色|赤ちゃん	person feeding baby: light skin tone|baby|feed|feeding|light skin tone|nanny|newborn|nursing|parent
1f9d1-1f3fc-200d-1f37c	授乳する人: やや薄い肌色|やや薄い肌色|人|授乳|授乳する人|新生児|母親|父親|赤ちゃん	person feeding baby: medium-light skin tone|baby|feed|feeding|medium-light skin tone|nanny|newborn|nursing|parent
1f9d1-1f3fd-200d-1f37c	授乳する人: 中間の肌色|中間の肌色|人|授乳|授乳する人|新生児|母親|父親|赤ちゃん	person feeding baby: medium skin tone|baby|feed|feeding|medium skin tone|nanny|newborn|nursing|parent
1f9d1-1f3fe-200d-1f37c	授乳する人: やや濃い肌色|やや濃い肌色|人|授乳|授乳する人|新生児|母親|父親|赤ちゃん	person feeding baby: medium-dark skin tone|baby|feed|feeding|medium-dark skin tone|nanny|newborn|nursing|parent
1f9d1-1f3ff-200d-1f37c	授乳する人: 濃い肌色|人|授乳|授乳する人|新生児|母親|濃い肌色|父親|赤ちゃん	person feeding baby: dark skin tone|baby|dark skin tone|feed|feeding|nanny|newborn|nursing|parent
1f47c	天使|エンジェル|エンゼル|赤ちゃん天使|顔	baby angel|angel|baby|church|face|fairy|fairytale|fantasy|tale
1f47c-1f3fb	天使: 薄い肌色|エンジェル|エンゼル|天使|薄い肌色|赤ちゃん天使|顔	baby angel: light skin tone|angel|baby|church|face|fairy|fairytale|fantasy|light skin tone|tale
1f47c-1f3fc	天使: やや薄い肌色|エンジェル|エンゼル|やや薄い肌色|天使|赤ちゃん天使|顔	baby angel: medium-light skin tone|angel|baby|church|face|fairy|fairytale|fantasy|medium-light skin tone|tale
1f47c-1f3fd	天使: 中間の肌色|エンジェル|エンゼル|中間の肌色|天使|赤ちゃん天使|顔	baby angel: medium skin tone|angel|baby|church|face|fairy|fairytale|fantasy|medium skin tone|tale
1f47c-1f3fe	天使: やや濃い肌色|エンジェル|エンゼル|やや濃い肌色|天使|赤ちゃん天使|顔	baby angel: medium-dark skin tone|angel|baby|church|face|fairy|fairytale|fantasy|medium-dark skin tone|tale
1f47c-1f3ff	天使: 濃い肌色|エンジェル|エンゼル|天使|濃い肌色|赤ちゃん天使|顔	baby angel: dark skin tone|angel|baby|church|dark skin tone|face|fairy|fairytale|fantasy|tale
1f385	サンタ|クリスマス|サンタクロース|顔	Santa Claus|celebration|Christmas|claus|fairy|fantasy|father|holiday|merry|santa|tale|xmas
1f385-1f3fb	サンタ: 薄い肌色|クリスマス|サンタ|サンタクロース|薄い肌色|顔	Santa Claus: light skin tone|celebration|Christmas|claus|fairy|fantasy|father|holiday|light skin tone|merry|santa|tale|xmas
1f385-1f3fc	サンタ: やや薄い肌色|クリスマス|サンタ|サンタクロース|やや薄い肌色|顔	Santa Claus: medium-light skin tone|celebration|Christmas|claus|fairy|fantasy|father|holiday|medium-light skin tone|merry|santa|tale|xmas
1f385-1f3fd	サンタ: 中間の肌色|クリスマス|サンタ|サンタクロース|中間の肌色|顔	Santa Claus: medium skin tone|celebration|Christmas|claus|fairy|fantasy|father|holiday|medium skin tone|merry|santa|tale|xmas
1f385-1f3fe	サンタ: やや濃い肌色|クリスマス|サンタ|サンタクロース|やや濃い肌色|顔	Santa Claus: medium-dark skin tone|celebration|Christmas|claus|fairy|fantasy|father|holiday|medium-dark skin tone|merry|santa|tale|xmas
1f385-1f3ff	サンタ: 濃い肌色|クリスマス|サンタ|サンタクロース|濃い肌色|顔	Santa Claus: dark skin tone|celebration|Christmas|claus|dark skin tone|fairy|fantasy|father|holiday|merry|santa|tale|xmas
1f936	女性のサンタ|クリスマス|サンタクロース|女|女性	Mrs. Claus|celebration|Christmas|claus|fairy|fantasy|holiday|merry|mother|Mrs|santa|tale|xmas
1f936-1f3fb	女性のサンタ: 薄い肌色|クリスマス|サンタクロース|女|女性|女性のサンタ|薄い肌色	Mrs. Claus: light skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|light skin tone|merry|mother|Mrs|santa|tale|xmas
1f936-1f3fc	女性のサンタ: やや薄い肌色|クリスマス|サンタクロース|やや薄い肌色|女|女性|女性のサンタ	Mrs. Claus: medium-light skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|medium-light skin tone|merry|mother|Mrs|santa|tale|xmas
1f936-1f3fd	女性のサンタ: 中間の肌色|クリスマス|サンタクロース|中間の肌色|女|女性|女性のサンタ	Mrs. Claus: medium skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|medium skin tone|merry|mother|Mrs|santa|tale|xmas
1f936-1f3fe	女性のサンタ: やや濃い肌色|クリスマス|サンタクロース|やや濃い肌色|女|女性|女性のサンタ	Mrs. Claus: medium-dark skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|medium-dark skin tone|merry|mother|Mrs|santa|tale|xmas
1f936-1f3ff	女性のサンタ: 濃い肌色|クリスマス|サンタクロース|女|女性|女性のサンタ|濃い肌色	Mrs. Claus: dark skin tone|celebration|Christmas|claus|dark skin tone|fairy|fantasy|holiday|merry|mother|Mrs|santa|tale|xmas
1f9d1-200d-1f384	サンタさん|クリスマス|サンタ|サンタクロース|人|帽子	Mx Claus|celebration|Christmas|claus|fairy|fantasy|holiday|merry|Mx|santa|tale|xmas
1f9d1-1f3fb-200d-1f384	サンタさん: 薄い肌色|クリスマス|サンタ|サンタクロース|サンタさん|人|帽子|薄い肌色	Mx Claus: light skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|light skin tone|merry|Mx|santa|tale|xmas
1f9d1-1f3fc-200d-1f384	サンタさん: やや薄い肌色|クリスマス|サンタ|サンタクロース|サンタさん|やや薄い肌色|人|帽子	Mx Claus: medium-light skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|medium-light skin tone|merry|Mx|santa|tale|xmas
1f9d1-1f3fd-200d-1f384	サンタさん: 中間の肌色|クリスマス|サンタ|サンタクロース|サンタさん|中間の肌色|人|帽子	Mx Claus: medium skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|medium skin tone|merry|Mx|santa|tale|xmas
1f9d1-1f3fe-200d-1f384	サンタさん: やや濃い肌色|クリスマス|サンタ|サンタクロース|サンタさん|やや濃い肌色|人|帽子	Mx Claus: medium-dark skin tone|celebration|Christmas|claus|fairy|fantasy|holiday|medium-dark skin tone|merry|Mx|santa|tale|xmas
1f9d1-1f3ff-200d-1f384	サンタさん: 濃い肌色|クリスマス|サンタ|サンタクロース|サンタさん|人|帽子|濃い肌色	Mx Claus: dark skin tone|celebration|Christmas|claus|dark skin tone|fairy|fantasy|holiday|merry|Mx|santa|tale|xmas
1f9b8	スーパーヒーロー|スーパーマン|ヒーロー|ヒロイン|善|巨大勢力|超人	superhero|good|hero|superpower
1f9b8-1f3fb	スーパーヒーロー: 薄い肌色|スーパーヒーロー|スーパーマン|ヒーロー|ヒロイン|善|巨大勢力|薄い肌色|超人	superhero: light skin tone|good|hero|light skin tone|superhero|superpower
1f9b8-1f3fc	スーパーヒーロー: やや薄い肌色|スーパーヒーロー|スーパーマン|ヒーロー|ヒロイン|やや薄い肌色|善|巨大勢力|超人	superhero: medium-light skin tone|good|hero|medium-light skin tone|superhero|superpower
1f9b8-1f3fd	スーパーヒーロー: 中間の肌色|スーパーヒーロー|スーパーマン|ヒーロー|ヒロイン|中間の肌色|善|巨大勢力|超人	superhero: medium skin tone|good|hero|medium skin tone|superhero|superpower
1f9b8-1f3fe	スーパーヒーロー: やや濃い肌色|スーパーヒーロー|スーパーマン|ヒーロー|ヒロイン|やや濃い肌色|善|巨大勢力|超人	superhero: medium-dark skin tone|good|hero|medium-dark skin tone|superhero|superpower
1f9b8-1f3ff	スーパーヒーロー: 濃い肌色|スーパーヒーロー|スーパーマン|ヒーロー|ヒロイン|善|巨大勢力|濃い肌色|超人	superhero: dark skin tone|dark skin tone|good|hero|superhero|superpower
1f9b8-200d-2642	男性のスーパーヒーロー|ヒーロー|善|男性|超人	man superhero|good|hero|man|superhero|superpower
1f9b8-1f3fb-200d-2642	男性のスーパーヒーロー: 薄い肌色|ヒーロー|善|男性|男性のスーパーヒーロー|薄い肌色|超人	man superhero: light skin tone|good|hero|light skin tone|man|superhero|superpower
1f9b8-1f3fc-200d-2642	男性のスーパーヒーロー: やや薄い肌色|ヒーロー|やや薄い肌色|善|男性|男性のスーパーヒーロー|超人	man superhero: medium-light skin tone|good|hero|man|medium-light skin tone|superhero|superpower
1f9b8-1f3fd-200d-2642	男性のスーパーヒーロー: 中間の肌色|ヒーロー|中間の肌色|善|男性|男性のスーパーヒーロー|超人	man superhero: medium skin tone|good|hero|man|medium skin tone|superhero|superpower
1f9b8-1f3fe-200d-2642	男性のスーパーヒーロー: やや濃い肌色|ヒーロー|やや濃い肌色|善|男性|男性のスーパーヒーロー|超人	man superhero: medium-dark skin tone|good|hero|man|medium-dark skin tone|superhero|superpower
1f9b8-1f3ff-200d-2642	男性のスーパーヒーロー: 濃い肌色|ヒーロー|善|濃い肌色|男性|男性のスーパーヒーロー|超人	man superhero: dark skin tone|dark skin tone|good|hero|man|superhero|superpower
1f9b8-200d-2640	女性のスーパーヒーロー|ヒーロー|ヒロイン|善|女性|超人	woman superhero|good|hero|heroine|superhero|superpower|woman
1f9b8-1f3fb-200d-2640	女性のスーパーヒーロー: 薄い肌色|ヒーロー|ヒロイン|善|女性|女性のスーパーヒーロー|薄い肌色|超人	woman superhero: light skin tone|good|hero|heroine|light skin tone|superhero|superpower|woman
1f9b8-1f3fc-200d-2640	女性のスーパーヒーロー: やや薄い肌色|ヒーロー|ヒロイン|やや薄い肌色|善|女性|女性のスーパーヒーロー|超人	woman superhero: medium-light skin tone|good|hero|heroine|medium-light skin tone|superhero|superpower|woman
1f9b8-1f3fd-200d-2640	女性のスーパーヒーロー: 中間の肌色|ヒーロー|ヒロイン|中間の肌色|善|女性|女性のスーパーヒーロー|超人	woman superhero: medium skin tone|good|hero|heroine|medium skin tone|superhero|superpower|woman
1f9b8-1f3fe-200d-2640	女性のスーパーヒーロー: やや濃い肌色|ヒーロー|ヒロイン|やや濃い肌色|善|女性|女性のスーパーヒーロー|超人	woman superhero: medium-dark skin tone|good|hero|heroine|medium-dark skin tone|superhero|superpower|woman
1f9b8-1f3ff-200d-2640	女性のスーパーヒーロー: 濃い肌色|ヒーロー|ヒロイン|善|女性|女性のスーパーヒーロー|濃い肌色|超人	woman superhero: dark skin tone|dark skin tone|good|hero|heroine|superhero|superpower|woman
1f9b9	悪役|ヴィラン|人|悪|悪い人|悪人|悪玉|犯人|犯罪者|超悪玉	supervillain|bad|criminal|evil|superpower|villain
1f9b9-1f3fb	悪役: 薄い肌色|ヴィラン|人|悪|悪い人|悪人|悪役|悪玉|犯人|犯罪者|薄い肌色|超悪玉	supervillain: light skin tone|bad|criminal|evil|light skin tone|superpower|supervillain|villain
1f9b9-1f3fc	悪役: やや薄い肌色|ヴィラン|やや薄い肌色|人|悪|悪い人|悪人|悪役|悪玉|犯人|犯罪者|超悪玉	supervillain: medium-light skin tone|bad|criminal|evil|medium-light skin tone|superpower|supervillain|villain
1f9b9-1f3fd	悪役: 中間の肌色|ヴィラン|中間の肌色|人|悪|悪い人|悪人|悪役|悪玉|犯人|犯罪者|超悪玉	supervillain: medium skin tone|bad|criminal|evil|medium skin tone|superpower|supervillain|villain
1f9b9-1f3fe	悪役: やや濃い肌色|ヴィラン|やや濃い肌色|人|悪|悪い人|悪人|悪役|悪玉|犯人|犯罪者|超悪玉	supervillain: medium-dark skin tone|bad|criminal|evil|medium-dark skin tone|superpower|supervillain|villain
1f9b9-1f3ff	悪役: 濃い肌色|ヴィラン|人|悪|悪い人|悪人|悪役|悪玉|濃い肌色|犯人|犯罪者|超悪玉	supervillain: dark skin tone|bad|criminal|dark skin tone|evil|superpower|supervillain|villain
1f9b9-200d-2642	男性の悪役|ヴィラン|悪|犯人|男性|超人	man supervillain|bad|criminal|evil|man|superpower|supervillain|villain
1f9b9-1f3fb-200d-2642	男性の悪役: 薄い肌色|ヴィラン|悪|犯人|男性|男性の悪役|薄い肌色|超人	man supervillain: light skin tone|bad|criminal|evil|light skin tone|man|superpower|supervillain|villain
1f9b9-1f3fc-200d-2642	男性の悪役: やや薄い肌色|ヴィラン|やや薄い肌色|悪|犯人|男性|男性の悪役|超人	man supervillain: medium-light skin tone|bad|criminal|evil|man|medium-light skin tone|superpower|supervillain|villain
1f9b9-1f3fd-200d-2642	男性の悪役: 中間の肌色|ヴィラン|中間の肌色|悪|犯人|男性|男性の悪役|超人	man supervillain: medium skin tone|bad|criminal|evil|man|medium skin tone|superpower|supervillain|villain
1f9b9-1f3fe-200d-2642	男性の悪役: やや濃い肌色|ヴィラン|やや濃い肌色|悪|犯人|男性|男性の悪役|超人	man supervillain: medium-dark skin tone|bad|criminal|evil|man|medium-dark skin tone|superpower|supervillain|villain
1f9b9-1f3ff-200d-2642	男性の悪役: 濃い肌色|ヴィラン|悪|濃い肌色|犯人|男性|男性の悪役|超人	man supervillain: dark skin tone|bad|criminal|dark skin tone|evil|man|superpower|supervillain|villain
1f9b9-200d-2640	女性の悪役|ヴィラン|女性|悪|犯人|超人	woman supervillain|bad|criminal|evil|superpower|supervillain|villain|woman
1f9b9-1f3fb-200d-2640	女性の悪役: 薄い肌色|ヴィラン|女性|女性の悪役|悪|犯人|薄い肌色|超人	woman supervillain: light skin tone|bad|criminal|evil|light skin tone|superpower|supervillain|villain|woman
1f9b9-1f3fc-200d-2640	女性の悪役: やや薄い肌色|ヴィラン|やや薄い肌色|女性|女性の悪役|悪|犯人|超人	woman supervillain: medium-light skin tone|bad|criminal|evil|medium-light skin tone|superpower|supervillain|villain|woman
1f9b9-1f3fd-200d-2640	女性の悪役: 中間の肌色|ヴィラン|中間の肌色|女性|女性の悪役|悪|犯人|超人	woman supervillain: medium skin tone|bad|criminal|evil|medium skin tone|superpower|supervillain|villain|woman
1f9b9-1f3fe-200d-2640	女性の悪役: やや濃い肌色|ヴィラン|やや濃い肌色|女性|女性の悪役|悪|犯人|超人	woman supervillain: medium-dark skin tone|bad|criminal|evil|medium-dark skin tone|superpower|supervillain|villain|woman
1f9b9-1f3ff-200d-2640	女性の悪役: 濃い肌色|ヴィラン|女性|女性の悪役|悪|濃い肌色|犯人|超人	woman supervillain: dark skin tone|bad|criminal|dark skin tone|evil|superpower|supervillain|villain|woman
